idx_user,idx_item,treated,outcome,propensity,causal_effect,causal_effect_expectation,pred,prob_outcome_treated,prob_outcome_control,prob_outcome,idx_time
559,1044,0,0,0.0861110177936575,0.0,0.0019691814631954,0.0039251438126105,0.00492160927951,0.0029524278163145,0.0039251438126105,0
559,255,0,0,0.0856511466914537,0.0,0.0103688357858133,0.0039117565554051,0.0142630744849445,0.0038942386991311,0.0039117565554051,0
559,1103,0,0,0.0851949496505869,0.0,0.0001824190010167,0.0039037242010819,0.0039963136045933,0.0038138946035765,0.0039037242010819,0
559,239,0,0,0.0847423876373202,0.0,0.0027594765143843,0.0038903369438766,0.006272910826652,0.0035134343122677,0.0038903369438766,0
559,1101,0,0,0.0842934221349182,0.0,0.002150738179057,0.0038796271381123,0.0040877305832797,0.0019369924042226,0.0038796271381123,0
559,1284,0,0,0.083848015135451,0.0,0.0077663715334525,0.0038260781092908,0.0110524896984634,0.0032861181650108,0.0038260781092908,0
559,922,0,0,0.0834061291317506,0.0,0.0001016549873296,0.0038234006578498,0.0039028090437506,0.0038011540564209,0.0038234006578498,0
559,867,0,0,0.0829677271095137,0.0,-0.0001117678955447,0.0038207232064087,0.0037664783427495,0.0038782462382942,0.0038207232064087,0
559,636,0,0,0.0825327725395511,0.0,0.0012526493079662,0.0038046584977623,0.004764468063175,0.0035118187552087,0.0038046584977623,0
559,241,0,0,0.0821012293701775,0.0,0.0020377854731339,0.0037752065319105,0.0054868307697454,0.0034490452966115,0.0037752065319105,0
559,433,0,0,0.0816730620197409,0.0,0.0001156609430941,0.0037430771146176,0.003817365269461,0.0037017043263669,0.0037430771146176,0
559,64,0,0,0.0812482353692884,0.0,-0.0005178930542301,0.0037377222117355,0.0032598141212373,0.0037777071754675,0.0037377222117355,0
559,396,0,0,0.0808267147553637,0.0,0.0002354352857231,0.0037377222117355,0.0039530651942021,0.0037176299084789,0.0037377222117355,0
559,518,1,0,0.0804084659629371,0.0,-0.0001928671355103,0.0037377222117355,0.0035776201733648,0.0037704873088751,0.0037377222117355,0
559,511,0,0,0.0799934552184616,0.0,0.0024015463620374,0.0037270124059712,0.0058296494681251,0.0034281031060877,0.0037270124059712,0
559,669,0,0,0.0795816491830547,0.0,-0.000173074351869,0.0036922055372373,0.0035749982373848,0.0037480725892539,0.0036922055372373,0
559,875,0,0,0.0791730149458025,0.0,0.0041260188531115,0.0036520437656212,0.0073079318083019,0.0031819129551903,0.0036520437656212,0
559,943,0,0,0.0787675200171846,0.0,-0.0003785699328349,0.0036520437656212,0.0033691437289428,0.0037477136617778,0.0036520437656212,0
559,266,0,0,0.0783651323226155,0.0,-0.0005707812024486,0.0036359790569748,0.0031925299599733,0.003763311162422,0.0036359790569748,0
559,346,0,0,0.0779658201961017,0.0,-0.001004266386589,0.0036333016055337,0.0026900094811809,0.00369427586777,0.0036333016055337,0
559,244,0,0,0.077569552374012,0.0,0.0009875616024029,0.0036199143483284,0.0044127331111126,0.0034251715087096,0.0036199143483284,0
559,912,0,0,0.0771762979889573,0.0,0.0113568899262268,0.0036172368968873,0.0149006622516556,0.0035437723254287,0.0036172368968873,0
559,1011,0,0,0.07678602656378,0.0,0.0134450132929321,0.0036172368968873,0.0170178282009724,0.0035728149080403,0.0036172368968873,0
559,460,0,0,0.0763987080056485,0.0,-0.0003251390517277,0.003606527091123,0.0033160413500307,0.0036411804017585,0.003606527091123,0
559,954,0,0,0.0760143126002562,0.0,-5.4005773775828766e-05,0.0035904623824766,0.0035386631716906,0.0035926689454665,0.0035904623824766,0
559,254,0,0,0.0756328110061222,0.0,0.0049528847560907,0.0035877849310355,0.0083026858352836,0.0033498010791928,0.0035877849310355,0
559,1179,0,0,0.0752541742489921,0.0,0.0003776498303762,0.003569042770948,0.0036536139382439,0.0032759641078676,0.003569042770948,0
559,757,1,0,0.0748783737163361,0.0,0.0014371136357677,0.0035636878680659,0.0045808100704528,0.003143696434685,0.0035636878680659,0
559,1043,0,0,0.0745053811519442,0.0,0.0007021311894371,0.0035610104166248,0.0039070852879759,0.0032049540985387,0.0035610104166248,0
