idx_user,idx_item,treated,outcome,propensity,causal_effect,causal_effect_expectation,pred,prob_outcome_treated,prob_outcome_control,prob_outcome,idx_time
778,1356,0,0,0.0169388684195019,0.0,1.0141314608968836e-05,0.0006265236372106,0.0006358963488951,0.0006257550342861,0.0006265236372106,0
778,287,0,0,0.0168986574700743,0.0,0.0002607712385956,0.0006238461857696,0.0008701747600976,0.000609403521502,0.0006238461857696,0
778,520,0,0,0.0168585895352189,0.0,0.0002198056487048,0.0006238461857696,0.0008373261385309,0.000617520489826,0.0006238461857696,0
778,308,0,0,0.0168186639375432,0.0,0.0006051563468593,0.0006211687343285,0.0010578397949714,0.000452683448112,0.0006211687343285,0
778,48,0,0,0.0167788800036606,0.0,-0.0002712634384263,0.0006158138314463,0.0003547860640034,0.0006260495024297,0.0006158138314463,0
778,941,0,0,0.016739237064162,0.0,-9.167227501805012e-05,0.0006131363800053,0.0005238070294903,0.0006154793045083,0.0006131363800053,0
778,1055,0,0,0.0166997344535875,0.0,0.0002897796602269,0.0006077814771231,0.0008852915138484,0.0005955118536215,0.0006077814771231,0
778,1211,0,0,0.0166603715103987,0.0,-0.0003464763183762,0.0006077814771231,0.0002682223563334,0.0006146986747096,0.0006077814771231,0
778,17,0,0,0.0166211475769508,0.0,0.000172576232565,0.0006051040256821,0.0007556675062972,0.0005830912737321,0.0006051040256821,0
778,1227,1,0,0.0165820619994654,0.0,0.0023997282390011,0.0006051040256821,0.0029962546816479,0.0005965264426468,0.0006051040256821,0
778,352,0,0,0.0165431141280028,0.0,0.0007835816357839,0.000602426574241,0.001367599293407,0.000584017657623,0.000602426574241,0
778,1300,0,0,0.0165043033164354,0.0,0.0034810131992742,0.000602426574241,0.0037774934503137,0.0002964802510395,0.000602426574241,0
778,43,0,0,0.0164656289224209,0.0,0.0008915129720449,0.0005997491227999,0.0014685057953532,0.0005769928233083,0.0005997491227999,0
778,874,0,0,0.0164270903073753,0.0,0.000252552578064,0.0005997491227999,0.000841859862712,0.0005893072846479,0.0005997491227999,0
778,424,0,0,0.0163886868364471,0.0,7.46837828817633e-05,0.0005970716713589,0.0006669584609933,0.0005922746781115,0.0005970716713589,0
778,186,0,0,0.0163504178784907,0.0,-8.430832370356716e-05,0.0005943942199178,0.0005153421657254,0.000599650489429,0.0005943942199178,0
778,1296,0,0,0.0163122828060407,0.0,0.0024227499962476,0.0005943942199178,0.0027215960844133,0.0002988460881656,0.0005943942199178,0
778,160,0,0,0.016274280995286,0.0,0.0006919997909634,0.0005917167684767,0.00126615668689,0.0005741568959265,0.0005917167684767,0
778,1142,0,0,0.0162364118260448,0.0,0.0020021860040159,0.0005917167684767,0.0022424945081767,0.0002403085041607,0.0005917167684767,0
778,318,0,0,0.0161986746817384,0.0,-0.0001035147776444,0.0005836844141535,0.0004969026402093,0.0006004174178537,0.0005836844141535,0
778,212,0,0,0.0161610689493671,0.0,-0.0004390527837327,0.0005810069627124,0.0001498015129952,0.000588854296728,0.0005810069627124,0
778,1247,0,0,0.0161235940194844,0.0,0.0017206469575345,0.0005810069627124,0.0020213141828878,0.0003006672253532,0.0005810069627124,0
778,907,0,0,0.016086249286173,0.0,-0.000252833572422,0.0005783295112714,0.0003316199635218,0.0005844535359438,0.0005783295112714,0
778,1124,0,0,0.0160490341470199,0.0,-0.0002011575764476,0.0005783295112714,0.0004124309750937,0.0006135885515414,0.0005783295112714,0
778,153,0,0,0.0160119480030923,0.0,-0.0004429644728551,0.0005756520598303,0.0001410934744268,0.0005840579472819,0.0005756520598303,0
778,197,0,0,0.0159749902589135,0.0,-3.4108099286241913e-06,0.0005756520598303,0.0005723688917507,0.0005757797016793,0.0005756520598303,0
778,536,0,0,0.0159381603224389,0.0,0.0023558366635271,0.0005702971569481,0.0029239766081871,0.0005681399446599,0.0005702971569481,0
778,675,0,0,0.0159014576050322,0.0,-0.0002810067323819,0.0005702971569481,0.0003177082643862,0.0005987149967681,0.0005702971569481,0
778,248,0,0,0.0158648815214421,0.0,0.0004170439662841,0.0005676197055071,0.0009685230024213,0.0005514790361371,0.0005676197055071,0
778,3,0,0,0.015828431489779,0.0,0.0002116060312644,0.000564942254066,0.000755551957689,0.0005439459264246,0.000564942254066,0
778,573,0,0,0.0157921069314916,0.0,-0.0001241178645202,0.000564942254066,0.0004453020632328,0.0005694199277531,0.000564942254066,0
778,692,0,0,0.0157559072713442,0.0,-4.914476467731354e-05,0.0005569098997428,0.0005095726869039,0.0005587174515812,0.0005569098997428,0
778,1310,0,0,0.0157198319373935,0.0,0.0001742558060935,0.0005569098997428,0.0007273168070792,0.0005530610009856,0.0005569098997428,0
778,712,0,0,0.0156838803609666,0.0,0.0096975699140149,0.0005488775454196,0.010034263338228,0.0003366934242131,0.0005488775454196,0
778,304,0,0,0.0156480519766384,0.0,0.0002515166551743,0.0005408451910964,0.0007044086795399,0.0004528920243655,0.0005408451910964,0
778,790,0,0,0.0156123462222089,0.0,0.0002777257163245,0.0005408451910964,0.0008176614881439,0.0005399357718193,0.0005408451910964,0
778,585,0,0,0.0155767625386817,0.0,0.0007934125790713,0.0005381677396553,0.0012988699831146,0.0005054574040433,0.0005381677396553,0
778,313,0,0,0.0155413003702422,0.0,0.0001024531545556,0.0005328128367731,0.0005995802937943,0.0004971271392387,0.0005328128367731,0
778,733,0,0,0.0155059591642351,0.0,-0.0002730946887792,0.0005328128367731,0.0002853433393731,0.0005584380281523,0.0005328128367731,0
778,1358,0,0,0.0154707383711438,0.0,0.0002065101895444,0.0005328128367731,0.0007355645457888,0.0005290543562444,0.0005328128367731,0
778,1121,0,0,0.0154356374445685,0.0,0.0072778182031122,0.0005301353853321,0.0076002814919071,0.0003224632887948,0.0005301353853321,0
778,579,0,0,0.0154006558412053,0.0,0.0002584531152712,0.0005247804824499,0.0007079711111008,0.0004495179958296,0.0005247804824499,0
778,845,0,0,0.0153657930208246,0.0,0.00017385097233,0.0005247804824499,0.000672322431684,0.000498471459354,0.0005247804824499,0
778,928,0,0,0.0153310484462513,0.0,-5.200681341063773e-07,0.0005113932252446,0.0005109031374097,0.0005114232055438,0.0005113932252446,0
778,749,0,0,0.0152964215833429,0.0,6.65468198577133e-05,0.0005060383223624,0.000570084800114,0.0005035379802563,0.0005060383223624,0
778,1114,0,0,0.0152619119009699,0.0,0.0017082842388433,0.0005060383223624,0.0019299275473033,0.00022164330846,0.0005060383223624,0
778,504,0,0,0.0152275188709949,0.0,0.0030063237863333,0.0005033608709214,0.0033308576958566,0.0003245339095233,0.0005033608709214,0
778,923,0,0,0.0151932419682526,0.0,-0.0001318679521647,0.0005033608709214,0.000382567666656,0.0005144356188207,0.0005033608709214,0
778,1102,0,0,0.0151590806705298,0.0,0.000444402756213,0.0004980059680392,0.0008874362831571,0.000443033526944,0.0004980059680392,0
778,600,0,0,0.0151250344585453,0.0,0.0007021591622845,0.0004953285165981,0.0011309978228291,0.0004288386605446,0.0004953285165981,0
778,919,0,0,0.0150911028159305,0.0,-0.0002035305192905,0.0004953285165981,0.0002954864445593,0.0004990169638499,0.0004953285165981,0
778,1289,0,0,0.0150572852292095,0.0,0.0125014751047266,0.0004953285165981,0.0129554655870445,0.0004539904823178,0.0004953285165981,0
778,957,0,0,0.0150235811877797,0.0,0.0005584373897478,0.0004926510651571,0.0010263221444095,0.0004678847546616,0.0004926510651571,0
778,767,0,0,0.0149899901838928,0.0,-0.0003443157655995,0.000489973613716,0.0001517335558758,0.0004960493214753,0.000489973613716,0
778,859,0,0,0.0149565117126354,0.0,-4.078863966307982e-05,0.000489973613716,0.0004558924093913,0.0004966810490544,0.000489973613716,0
778,1235,0,0,0.0149231452719101,0.0,0.0029114693055231,0.000489973613716,0.0032925345358242,0.000381065230301,0.000489973613716,0
778,1291,0,0,0.0148898903624167,0.0,0.0128089689953871,0.000489973613716,0.0132315521628498,0.0004225831674627,0.000489973613716,0
