idx_user,idx_item,treated,outcome,propensity,causal_effect,causal_effect_expectation,pred,prob_outcome_treated,prob_outcome_control,prob_outcome,idx_time
1325,1268,0,0,0.0068240881706593,0.0,0.0001945098709386,3.4379061623512985e-05,0.0002204634140964,2.595354315774763e-05,3.4379061623512985e-05,0
1325,272,0,0,0.006813799309445,0.0,0.0001156327554189,3.246911375554004e-05,0.0001465953236091,3.096256819021854e-05,3.246911375554004e-05,0
1325,503,0,0,0.0068035336998901,0.0,0.0015473253047162,3.246911375554004e-05,0.0015760441292356,2.871882451936654e-05,3.246911375554004e-05,0
1325,625,0,0,0.0067932912719857,0.0,0.0001151815881779,3.246911375554004e-05,0.0001461454146876,3.096382650968007e-05,3.246911375554004e-05,0
1325,1098,0,0,0.0067830719559866,0.0,0.0001334276613448,3.246911375554004e-05,0.000156101622156,2.267396081115064e-05,3.246911375554004e-05,0
1325,384,0,0,0.0067728756824092,0.0,0.0013640691003041,3.0559165887567094e-05,0.0013927576601671,2.8688559862983445e-05,3.0559165887567094e-05,0
1325,474,0,0,0.0067627023820313,0.0,0.0002739827113098,3.0559165887567094e-05,0.0002992966528657,2.5313941555950628e-05,3.0559165887567094e-05,0
1325,475,0,0,0.00675255198589,0.0,4.2496200693996735e-05,3.0559165887567094e-05,7.192692224699705e-05,2.9430721553000317e-05,3.0559165887567094e-05,0
1325,657,0,0,0.0067424244252813,0.0,0.0002192817346068,3.0559165887567094e-05,0.0002464419937157,2.71602591088719e-05,3.0559165887567094e-05,0
1325,1062,0,0,0.0067323196317585,0.0,3.772784444408789e-05,3.0559165887567094e-05,6.610696106299993e-05,2.8379116618912048e-05,3.0559165887567094e-05,0
1325,23,0,0,0.0067222375371312,0.0,0.0001235042129631,2.864921801959416e-05,0.0001489868891537,2.5482676190653544e-05,2.864921801959416e-05,0
1325,27,0,0,0.0067121780734641,0.0,6.840627714980852e-05,2.864921801959416e-05,9.428403064230996e-05,2.5877753492501425e-05,2.864921801959416e-05,0
1325,301,0,0,0.0067021411730757,0.0,5.456971604983649e-05,2.864921801959416e-05,8.063378152276896e-05,2.6064065472932468e-05,2.864921801959416e-05,0
1325,363,0,0,0.0066921267685375,0.0,6.718002469719317e-05,2.864921801959416e-05,9.162823371308144e-05,2.444820901588828e-05,2.864921801959416e-05,0
1325,409,0,0,0.0066821347926728,0.0,4.491057171288979e-05,2.864921801959416e-05,7.237461098646595e-05,2.7464039273576165e-05,2.864921801959416e-05,0
1325,696,0,0,0.0066721651785552,0.0,9.981227243829664e-05,2.864921801959416e-05,0.0001269599441376,2.7147671699327903e-05,2.864921801959416e-05,0
1325,788,0,0,0.0066622178595079,0.0,4.419261662291073e-05,2.864921801959416e-05,7.166403898523721e-05,2.747142236232648e-05,2.864921801959416e-05,0
1325,820,0,0,0.0066522927691024,0.0,2.19786560851532e-05,2.864921801959416e-05,4.978468125357827e-05,2.780602516842507e-05,2.864921801959416e-05,0
1325,1010,0,0,0.0066423898411574,0.0,4.364661778471239e-05,2.864921801959416e-05,7.112375533428164e-05,2.7477137549569246e-05,2.864921801959416e-05,0
1325,1202,0,0,0.0066325090097378,0.0,0.0002323130793379,2.864921801959416e-05,0.0002575162557136,2.5203176375705693e-05,2.864921801959416e-05,0
1325,1213,0,0,0.0066226502091534,0.0,0.0001712445108351,2.864921801959416e-05,0.0001913472761715,2.010276533639968e-05,2.864921801959416e-05,0
1325,1276,0,0,0.006612813373958,0.0,0.0003949020597968,2.864921801959416e-05,0.0004217629692113,2.6860909414460956e-05,2.864921801959416e-05,0
1325,112,0,0,0.0066029984389483,0.0,0.0009578639967362,2.673927015162121e-05,0.0009808729769494,2.300898021323572e-05,2.673927015162121e-05,0
1325,270,0,0,0.0065932053391626,0.0,0.0001202842519001,2.673927015162121e-05,0.0001454439677114,2.51597158113331e-05,2.673927015162121e-05,0
1325,303,0,0,0.00658343400988,0.0,0.0001526644345196,2.673927015162121e-05,0.0001726482076957,1.998377317618094e-05,2.673927015162121e-05,0
1325,406,0,0,0.0065736843866193,0.0,0.0015400855644921,2.673927015162121e-05,0.001564945226917,2.485966242490709e-05,2.673927015162121e-05,0
1325,469,0,0,0.0065639564051377,0.0,0.0012826787986605,2.673927015162121e-05,0.0013037809647979,2.1102166137354e-05,2.673927015162121e-05,0
1325,588,0,0,0.0065542500014299,0.0,0.0001190647618956,2.673927015162121e-05,0.0001442273022283,2.5162540332648783e-05,2.673927015162121e-05,0
1325,685,0,0,0.0065445651117271,0.0,0.0037487430099944,2.673927015162121e-05,0.0037735849056603,2.484189566594912e-05,2.673927015162121e-05,0
1325,819,0,0,0.006534901672496,0.0,0.0002038710341508,2.673927015162121e-05,0.000227182370648,2.3311336497199724e-05,2.673927015162121e-05,0
