idx_user,idx_item,treated,outcome,propensity,causal_effect,causal_effect_expectation,pred,prob_outcome_treated,prob_outcome_control,prob_outcome,idx_time
247,1116,0,0,0.4562978811975587,0.0,-0.0008703511289729,0.0,0.0043163068109359,0.0051866579399088,0.0047895185638606,0
247,1117,1,0,0.6210752245366589,0.0,-0.0010911999244068,0.0,0.0042954645371925,0.0053866644615993,0.0047089472235339,0
247,1118,0,0,0.1838570843470028,0.0,0.0027406546538578,0.0,0.0053074291835567,0.0025667745296988,0.0030706633035592,0
247,1119,0,0,0.0236163550868491,0.0,0.0011204622843505,0.0,0.0013267626990144,0.0002063004146638,0.0002327616498324,0
247,1120,1,0,0.0870170475527574,0.0,0.0001934650644795,0.0,0.0002572016460905,6.373658161101564e-05,8.057134032662727e-05,0
247,1121,1,0,0.0735437289759158,0.0,0.0043647190583151,0.0,0.0049300060864272,0.0005652870281121,0.0008862847435928,0
247,1122,0,0,0.0056355176372902,0.0,0.0030420780772973,0.0,0.0031771247021445,0.0001350466248472,0.0001521903095058,0
247,1123,0,0,0.0100490366129599,0.0,0.0006444944945985,0.0,0.0013363028953229,0.0006918084007243,0.0006982849494974,0
247,1124,0,0,0.1121642581058125,0.0,0.0001246222813484,0.0,0.001077500199537,0.0009528779181886,0.0009668560839195,0
247,1125,1,0,0.470299389672097,0.0,-0.0016084948612503,0.0,0.0075094939419608,0.0091179888032111,0.0083615146516744,0
247,1126,0,0,0.3542363739315904,0.0,-0.0010506340661354,0.0,0.0049660087442189,0.0060166428103544,0.0056444700084376,0
247,1127,0,0,0.129088715759978,0.0,0.0040133802683619,0.0,0.0090502444606262,0.0050368641922643,0.0055549462969635,0
247,1128,0,0,0.0226181657039137,0.0,-0.0444002857260864,0.0,0.0150405699584405,0.059440855684527,0.0584366026646732,0
247,1129,0,0,0.0800364361505699,0.0,0.0003838849476385,0.0,0.0010066832582981,0.0006227983106595,0.0006535230937604,0
247,1130,0,0,0.0173407429125196,0.0,0.0059659555974288,0.0,0.0110996386164171,0.0051336830189882,0.0052371371212307,0
247,1131,0,0,0.1342229006130136,0.0,0.1988274061738759,0.0,0.2129160274794904,0.0140886213056145,0.0407758124836339,0
247,1132,0,0,0.0290370158166017,0.0,0.0009318898175385,0.0,0.0021581624788037,0.0012262726612652,0.0012533319606364,0
247,1133,0,0,0.2841504983113589,0.0,0.0011003424399921,0.0,0.0048833893872921,0.0037830469472999,0.0040957097999368,0
247,1134,0,0,0.0527607993572197,0.0,0.0013588547079446,0.0,0.0026300161194536,0.0012711614115089,0.0013428556721104,0
247,1135,0,0,0.0780243907351911,0.0,5.469645516848292e-05,0.0,0.0002294762205266,0.0001747797653581,0.000179047422948,0
247,1136,0,0,0.0047626614504184,0.0,0.0026846206877066,0.0,0.0028195488721804,0.0001349281844738,0.0001477141239321,0
247,1137,0,0,0.0088180855801919,0.0,0.0044104676345893,0.0,0.0045685279187817,0.0001580602841923,0.0001969521652428,0
247,1138,0,0,0.0050894229972986,0.0,0.0060395761645886,0.0,0.0061565523306948,0.0001169761661061,0.0001477141239321,0
247,1139,0,0,0.0061458027926921,0.0,0.0004986349818781,0.0,0.0007283321194464,0.0002296971375683,0.0002327616498324,0
247,1140,0,0,0.0037062816550248,0.0,0.00439061981957,0.0,0.0048309178743961,0.000440298054826,0.0004565709285175,0
247,1141,0,0,0.0312102039126338,0.0,0.8286096707558284,0.0,0.8300466116887772,0.0014369409329489,0.0272980177212186,0
247,1142,0,0,0.1642290106063217,0.0,0.0036102699412416,0.0,0.0040065958925578,0.0003963259513161,0.000989237011788,0
247,1143,0,0,0.1614000613237423,0.0,0.0032270841731343,0.0,0.004049088261804,0.0008220040886696,0.0013428556721104,0
247,1144,0,0,0.167868149477741,0.0,0.0025156409066153,0.0,0.0026931537897473,0.0001775128831319,0.000599808866876,0
247,1145,0,0,0.1565702570897184,0.0,0.0018926861128324,0.0,0.0021155852881055,0.000222899175273,0.0005192375265493,0
247,1146,0,0,0.2051614895850352,0.0,0.003282984978921,0.0,0.0045162979447571,0.0012333129658361,0.0019068550543968,0
247,1147,0,0,0.003943519490431,0.0,0.003333318821226,0.0,0.003405221339387,7.190251816100322e-05,8.504752590032879e-05,0
247,1148,0,0,0.0447148557884912,0.0,0.0001925440872769,0.0,0.0003003153310976,0.0001077712438207,0.0001163808249162,0
247,1149,0,0,0.0056668509363061,0.0,0.0026931574195696,0.0,0.0055292259083728,0.0028360684888031,0.0028513302104478,0
247,1150,0,0,0.0052192323789359,0.0,0.000713643480332,0.0,0.0008576329331046,0.0001439894527725,0.0001477141239321,0
247,1151,0,0,0.1562211146149697,0.0,0.0030641384547124,0.0,0.0048996432715863,0.0018355048168739,0.0023141879416036,0
247,1152,0,0,0.0376066730974532,0.0,-6.89197321699811e-05,0.0,0.0002380527286794,0.0003069724608493,0.0003043806190117,0
247,1153,0,0,0.0055236129979476,0.0,0.0007932895814239,0.0,0.0048622366288492,0.0040689470474252,0.0040733288720683,0
247,1154,0,0,0.1083192146980029,0.0,0.0044377814692163,0.0,0.0142567874705566,0.0098190060013403,0.0102997030050871,0
247,1155,0,0,0.0135001756902837,0.0,0.0004742160800451,0.0,0.0023209549071618,0.0018467388271166,0.0018531408275124,0
247,1156,0,0,0.0807459115640016,0.0,-0.0002947878212034,0.0,0.0004989190088142,0.0007937068300177,0.0007699039186766,0
247,1157,0,0,0.0230702604468576,0.0,0.0016180956040038,0.0,0.0023282887077997,0.0007101931037958,0.0007475229908081,0
247,1158,0,0,0.0109800832122898,0.0,0.0015404736114348,0.0,0.0020383204239706,0.0004978468125357,0.0005147613409756,0
247,1159,0,0,0.0049640898012349,0.0,0.000816241439516,0.0,0.0009017132551848,8.547181566878323e-05,8.95237114740303e-05,0
247,1160,0,0,0.043577904652771,0.0,-1.970507715799745e-05,0.0,0.0004108674438909,0.0004305725210489,0.0004297138150753,0
247,1161,0,0,0.0472125673386167,0.0,0.0002399958978387,0.0,0.0005688551789523,0.0003288592811136,0.0003401901036013,0
247,1162,1,0,0.5754830363757222,0.0,-0.0048578358125063,0.0,0.0091237540397696,0.0139815898522759,0.01118598774868,0
247,1163,0,0,0.7087748903894058,0.0,-0.0036405652608151,0.0,0.007856337645688,0.0114969029065031,0.0089165616628134,0
247,1164,1,0,0.3134046091282852,0.0,0.0015399401477062,0.0,0.0080267367458866,0.0064867965981804,0.0069694209382532,0
247,1165,0,0,0.247333871967664,0.0,9.459155554317796e-05,0.0,0.0003800526644406,0.0002854611088974,0.0003088568045854,0
247,1166,0,0,0.0931494217887285,0.0,-0.05718139290054,0.0,0.0037481979817395,0.0609295908822796,0.0556031771965202,0
247,1167,0,0,0.0044135189756696,0.0,0.0006050601546549,0.0,0.0010141987829614,0.0004091386283065,0.0004118090727805,0
247,1168,1,0,0.5062207789010517,0.0,0.0012604057425131,0.0,0.0039436918614932,0.0026832861189801,0.0033213296956865,0
247,1169,1,0,0.3111956115476635,0.0,0.0461127338677853,0.0,0.0854903088928045,0.0393775750250191,0.0537276554411392,0
247,1170,0,0,0.0860882390462143,0.0,0.0015829364006025,0.0,0.003223709866112,0.0016407734655094,0.0017770456727595,0
247,1171,0,0,0.0051476134097567,0.0,-0.0004172478730073,0.0,0.0008695652173913,0.0012868130903986,0.0012846652596523,0
247,1172,1,0,0.52581528124993,0.0,0.034597003624194,0.0,0.0957099502424033,0.0611129466182092,0.0793045798092697,0
247,1173,0,0,0.375162541488645,0.0,-0.1273513212178572,0.0,0.0206053953443976,0.1479567165622548,0.1001792712322267,0
247,1174,0,0,0.0476154240402498,0.0,-0.0543850839807735,0.0,0.0381668625146886,0.0925519464954621,0.089962377660253,0
247,1175,1,0,0.5220955710381842,0.0,0.0020323713943144,0.0,0.0088135564157632,0.0067811850214487,0.007842277125125,0
247,1176,1,0,0.7842523315331608,0.0,0.0080545108724318,0.0,0.1991061924425888,0.191051681570157,0.1973684505012208,0
247,1177,1,0,0.183389322954551,0.0,0.0163506045411854,0.0,0.0319013912618989,0.0155507867207134,0.018549313017419,0
247,1178,1,0,0.221284710021508,0.0,0.0060259309243341,0.0,0.0146654260053402,0.008639495081006,0.0099729414582069,0
247,1179,0,0,0.754807982829352,0.0,0.0355102725227879,0.0,0.0405123719440779,0.0050020994212899,0.0318055365939361,0
247,1180,0,0,0.0053445655749996,0.0,0.0177594255031626,0.0,0.0184254606365159,0.0006660351333532,0.0007609515475292,0
247,1181,0,0,0.1362371841211793,0.0,0.0012089324349044,0.0,0.0013799448022079,0.0001710123673034,0.0003357139180276,0
247,1182,0,0,0.6408062505455351,0.0,6.821410797738054e-05,0.0,0.0025356421880566,0.0024674280800792,0.0025111401068465,0
247,1183,1,0,0.4283284356402848,0.0,0.0002380007829916,0.0,0.0057581473605007,0.0055201465775091,0.0056220890805691,0
