idx_user,idx_item,treated,outcome,propensity,causal_effect,causal_effect_expectation,pred,prob_outcome_treated,prob_outcome_control,prob_outcome,idx_time
743,604,0,0,0.0103962952681231,0.0,0.000311183756088,0.0,0.0004475274110539,0.0001363436549659,0.0001395788131768,0
743,605,0,0,0.0104350671606722,0.0,6.372582276460389e-05,0.0,0.0002972430705209,0.0002335172477563,0.0002341822309967,0
743,606,0,0,0.032671522975448,0.0,0.0002238886315271,0.0,0.0002848123798447,6.092374831758267e-05,6.823853088646504e-05,0
743,607,0,0,0.2065634610582865,1.0,-0.0108506573285683,0.0,0.0013589455783589,0.0122096029069273,0.0099682535743807,0
743,608,0,0,0.4011146143670023,0.0,0.0004099645372946,0.0,0.0012179208351457,0.000807956297851,0.0009723990651321,0
743,609,1,0,0.4449408108288344,0.0,0.021388226912603,0.0,0.02224321314481,0.0008549862322069,0.0103714812568917,0
743,610,0,0,0.1191902257609759,0.0,1.2358790568464228e-05,0.0,0.0002342118446134,0.0002218530540449,0.0002233261010829,0
743,611,0,0,0.1074911949032021,0.0,-6.254914512698103e-05,0.0,0.0009522435435002,0.0010147926886271,0.0010080692062773,0
743,612,0,0,0.0108724141086264,0.0,-0.0449203556782534,0.0,0.00057057271236,0.0454909283906134,0.0450025356817727,0
743,613,0,0,0.1959903659601393,0.0,-0.0064100013832697,0.0,0.0090050168547327,0.0154150182380025,0.0141587197210905,0
743,614,0,0,0.1399719601673084,0.0,2.3041432770835564e-05,0.0,0.0015955059914573,0.0015724645586865,0.0015756897131965,0
743,615,0,0,0.4772975060367836,0.0,-0.032492333667429,0.0,0.019191902781388,0.0516842364488171,0.0361757266240382,0
743,616,0,0,0.3441393182660589,0.0,0.0257274249609452,0.0,0.0583145561063542,0.0325871311454089,0.0414409496322098,0
743,617,1,0,0.6404860754625098,0.0,0.0043213205260086,0.0,0.0348609569147435,0.0305396363887349,0.0333073820132537,0
743,618,0,0,0.2480912597298064,1.0,-0.0100486587054495,0.0,0.1819264417682231,0.1919751004736726,0.1894821160768428,0
743,619,1,0,0.76931576914905,-1.0,-0.1191519823427874,0.0,0.0414321064806648,0.1605840888234523,0.0689185898817767,0
743,620,0,0,0.4682303112452446,0.0,0.0303472338387027,0.0,0.1029549854511308,0.0726077516124281,0.0868172463581561,0
